customer_id,date,price,quantity
2982,2023-01-24 22:26:28,356.7,2
131,2023-11-19 20:44:45,354.61,2
1981,2024-01-03 12:56:56,489.35,5
2426,2023-02-16 18:48:04,323.06,9
107,2023-03-31 12:35:16,73.69,2
429,2023-11-02 10:14:25,215.98,9
638,2023-02-16 06:49:28,303.94,7
1241,2023-09-03 05:51:10,465.08,2
3709,2023-03-30 21:31:31,55.64,4
1530,2023-02-02 14:27:08,165.41,7
879,2023-09-17 12:29:51,361.82,7
1870,2023-09-26 09:27:03,59.48,5
4612,2024-03-21 02:38:09,398.49,9
4010,2023-04-24 13:12:43,416.98,2
501,2023-06-04 00:24:04,173.25,2
4328,2023-01-07 16:48:18,78.37,8
2662,2023-09-17 05:07:44,169.63,5
1212,2023-02-12 09:30:17,198.1,4
4572,2024-04-16 22:15:17,80.47,7
3982,2023-05-04 14:27:03,396.81,7
2421,2023-08-28 03:21:24,45.14,4
1106,2024-01-18 02:54:37,313.96,5
601,2023-02-02 10:16:12,189.1,8
4963,2023-05-23 22:04:07,197.38,1
645,2023-12-12 13:54:07,265.81,5
2591,2023-10-09 19:09:11,434.59,8
2141,2023-11-22 01:58:28,197.51,2
2230,2023-11-09 10:54:53,89.79,9
4946,2023-05-27 22:47:40,211.35,3
4386,2024-05-28 23:47:53,79.93,8
662,2024-03-23 22:09:13,125.87,9
4690,2023-03-09 11:12:01,488.21,8
1889,2023-07-26 12:45:50,61.69,6
3820,2023-06-20 10:13:52,455.5,8
1377,2023-05-02 08:55:20,13.61,4
971,2023-03-12 20:46:17,30.96,9
1280,2023-09-17 06:02:50,425.07,1
3839,2023-06-24 08:58:09,411.0,4
2305,2024-01-30 06:26:38,467.24,6
338,2024-01-16 15:24:37,403.97,4
3657,2023-08-02 23:48:43,226.21,3
1118,2023-10-22 08:25:38,159.25,2
2958,2023-08-10 09:53:13,55.7,4
4682,2023-04-08 05:52:52,83.82,9
2742,2024-03-04 16:43:30,207.66,8
2214,2023-06-08 21:01:38,278.56,3
3071,2023-03-27 17:24:43,134.64,6
3558,2023-05-03 04:31:01,107.85,6
2101,2024-03-19 13:20:40,164.62,2
4758,2023-06-23 20:19:30,12.74,5
4781,2024-05-19 19:01:15,485.13,2
3447,2023-08-17 07:55:37,462.02,9
3945,2023-07-25 15:44:03,405.78,3
29,2023-02-24 21:18:35,370.46,1
3483,2023-05-03 02:40:51,350.54,6
2114,2023-01-21 06:11:59,380.91,8
1306,2023-04-23 11:51:11,113.97,8
2073,2023-07-14 11:53:14,461.63,2
2899,2023-08-08 01:52:19,10.58,8
299,2023-01-28 22:57:44,290.53,4
4112,2023-01-05 22:23:55,209.63,4
2089,2024-01-20 19:26:57,251.79,2
4097,2024-01-16 20:30:52,347.42,9
1165,2024-02-17 19:45:55,342.67,6
2237,2023-10-30 08:49:00,481.01,4
2047,2024-02-21 15:39:01,157.77,1
2984,2023-01-21 08:30:13,403.92,1
1612,2023-10-07 11:32:11,478.93,5
1260,2023-10-12 21:06:58,387.46,8
412,2023-09-29 18:34:00,225.95,6
725,2024-05-18 23:42:49,435.66,7
4481,2023-04-23 17:10:32,411.9,5
1690,2023-12-01 18:31:25,184.37,7
1317,2023-10-23 18:42:21,67.85,2
2018,2023-05-27 15:41:53,126.09,7
4323,2023-12-19 18:28:56,232.95,5
1361,2023-11-07 05:26:32,318.78,6
4241,2023-06-03 11:38:53,111.4,1
989,2023-02-25 11:56:06,94.85,4
1084,2023-10-20 21:43:23,304.69,6
916,2023-11-03 04:28:31,382.07,6
3843,2023-08-10 15:44:57,100.75,3
3683,2024-04-21 09:48:04,224.79,9
64,2023-05-18 08:14:59,129.76,7
249,2023-09-12 03:48:11,321.96,2
983,2023-08-18 09:09:12,426.35,1
675,2023-02-10 01:03:01,376.59,1
2616,2023-11-07 18:02:49,19.64,6
84,2024-03-15 02:29:35,143.66,7
2855,2023-03-10 19:50:52,17.06,1
1529,2023-09-21 23:17:17,479.16,6
3771,2024-01-15 22:21:29,5.98,5
2624,2023-07-24 06:19:11,155.39,8
4184,2023-01-25 10:47:55,410.52,5
3061,2023-11-24 06:50:47,448.86,9
2047,2023-07-02 22:53:18,419.0,2
936,2024-02-01 10:54:56,64.0,5
2634,2023-07-15 08:20:28,119.39,4
4671,2023-12-13 13:42:43,215.37,9
3223,2023-09-18 15:07:30,467.74,8
3890,2023-03-20 20:57:21,192.35,8
1775,2023-10-16 16:22:40,458.54,2
1373,2024-05-05 17:06:59,200.21,6
1422,2023-03-24 00:12:59,43.83,9
2766,2024-05-14 09:01:35,353.2,7
1690,2023-06-12 12:13:06,277.61,5
3598,2023-03-30 05:26:51,346.69,3
3291,2023-10-31 20:26:10,288.65,1
3618,2024-04-10 03:46:40,227.42,4
895,2023-06-09 05:46:19,296.09,4
850,2023-08-26 19:23:40,482.33,6
3065,2023-06-19 14:57:44,212.39,5
1266,2023-10-22 12:21:33,83.95,2
474,2024-05-29 23:32:23,38.39,4
4470,2023-11-01 11:05:39,148.11,2
2992,2023-09-29 21:56:27,142.61,6
1589,2023-10-04 05:34:16,161.75,2
478,2024-03-19 07:49:13,456.26,1
1513,2023-01-29 09:20:26,27.74,9
1182,2024-05-27 02:36:55,286.63,8
1679,2023-09-10 00:28:52,269.19,1
404,2023-04-07 12:50:21,434.93,7
1391,2023-09-19 08:07:59,358.59,3
4992,2023-02-12 19:28:31,30.81,8
4388,2023-11-27 17:33:22,69.07,2
932,2023-09-22 20:41:53,102.28,2
4544,2023-03-23 19:30:55,223.1,8
2058,2023-09-30 14:50:50,34.87,2
4084,2024-02-15 01:03:08,89.58,4
2883,2023-02-14 18:34:19,106.31,2
2127,2023-09-20 08:02:15,86.88,2
1794,2023-04-11 14:32:48,416.99,2
747,2023-02-04 00:37:38,45.61,6
4334,2024-01-15 15:33:17,388.33,8
426,2023-04-02 19:29:14,110.81,7
1923,2024-05-18 14:34:38,132.29,1
1365,2024-02-06 03:58:25,239.29,8
1117,2023-04-26 05:46:13,98.95,9
1201,2023-08-29 01:19:39,204.03,9
3821,2023-11-27 04:19:21,309.74,5
1991,2023-08-04 19:16:16,465.86,8
624,2023-11-23 20:15:32,71.45,2
1868,2024-04-19 06:49:16,246.85,5
1047,2023-04-21 08:36:54,231.0,2
3698,2023-08-25 23:40:50,183.27,9
4451,2023-12-07 09:11:47,409.2,3
3728,2024-01-12 05:47:18,93.19,6
1278,2023-11-03 22:03:41,418.64,1
4765,2023-02-19 14:31:47,205.26,8
1689,2023-08-23 14:43:52,194.77,6
4919,2023-11-08 03:41:24,465.13,9
2484,2024-02-21 21:21:11,168.83,5
4526,2023-08-17 06:39:14,48.21,1
2046,2023-08-20 11:04:42,163.26,6
4043,2023-04-09 23:19:20,392.71,1
1009,2023-03-12 23:44:33,78.55,6
550,2023-03-13 03:38:42,470.41,9
2515,2023-10-25 14:45:35,460.42,1
2742,2023-07-04 06:00:57,241.43,8
1665,2023-09-21 01:51:20,159.35,9
419,2023-02-18 23:47:25,218.33,7
2419,2023-05-06 21:16:29,410.99,9
1382,2023-11-13 12:36:48,16.7,2
1663,2023-02-14 20:08:31,72.91,2
3015,2024-01-14 15:32:01,66.0,1
1605,2023-12-26 18:51:23,106.44,9
3679,2023-02-22 12:00:27,196.33,6
3694,2023-09-13 19:44:17,151.92,1
360,2023-02-14 11:23:51,305.97,7
2083,2023-06-24 05:49:48,110.69,7
174,2023-02-08 00:58:43,295.3,8
3477,2023-05-16 09:40:40,81.06,7
2777,2023-11-15 05:56:45,145.49,1
144,2023-05-10 05:53:40,68.37,2
2896,2023-10-14 21:59:12,406.49,2
3926,2023-03-09 20:45:23,168.83,6
56,2023-03-07 04:57:00,414.19,9
4039,2024-02-01 23:16:39,235.79,3
663,2023-04-11 15:52:11,43.89,7
4001,2023-02-25 13:41:01,184.94,3
3954,2023-05-28 21:06:46,399.8,3
1547,2024-03-27 00:55:47,231.58,8
4864,2023-02-17 05:47:13,329.19,7
4635,2024-05-10 14:11:40,405.7,6
3998,2024-05-21 07:09:13,154.89,1
1489,2023-03-07 08:14:10,56.75,8
4937,2023-03-06 20:11:18,436.85,3
4105,2023-11-28 00:32:42,54.92,3
1699,2024-05-12 11:43:54,126.33,8
2909,2023-03-25 11:10:32,171.98,6
679,2023-01-02 11:52:12,281.48,7
4224,2023-05-15 16:34:59,94.13,1
361,2023-04-13 02:29:20,160.05,7
2405,2024-05-14 09:06:06,426.09,1
1534,2023-04-27 12:38:57,455.52,3
1563,2023-09-28 00:51:18,175.85,2
379,2024-05-30 16:01:34,201.61,1
2876,2023-09-07 11:42:59,365.11,9
4579,2023-03-16 14:09:31,487.58,1
2280,2024-05-15 00:33:22,266.52,6
2559,2023-10-06 07:33:54,205.55,8
4,2023-08-08 15:45:08,208.71,6
3040,2023-08-11 11:10:17,399.45,4
4641,2024-02-28 01:26:38,200.76,4
2429,2023-04-30 10:13:20,104.56,7
4855,2024-05-25 08:45:56,32.16,8
626,2023-07-04 11:32:48,395.98,2
4066,2024-01-23 22:00:19,307.51,9
140,2023-08-16 05:57:10,13.84,1
971,2024-05-22 21:15:26,342.25,9
3469,2024-02-29 17:20:23,5.47,9
4931,2023-02-27 10:17:37,289.4,2
2822,2023-05-31 14:31:02,171.3,5
2192,2023-07-29 20:49:26,485.95,1
3454,2023-08-27 21:21:50,299.63,7
307,2024-03-16 19:08:11,44.45,7
271,2024-03-13 08:54:33,342.39,5
2368,2024-03-04 15:01:00,138.25,8
4757,2023-08-28 17:41:47,351.74,8
4201,2024-04-07 19:47:08,386.18,6
255,2023-11-26 08:13:41,126.78,9
4148,2023-04-29 21:20:32,356.47,1
4629,2023-06-14 06:10:53,242.8,1
3295,2023-01-09 20:49:41,433.97,9
3901,2023-06-10 15:38:25,90.0,1
4518,2023-03-01 02:26:18,5.95,4
727,2023-10-31 19:59:42,430.26,4
294,2023-06-15 00:26:07,221.02,9
2325,2023-01-21 00:18:13,144.49,9
1787,2023-03-24 20:32:17,334.92,5
1773,2024-03-24 01:58:59,248.07,8
1322,2023-02-03 23:34:09,99.63,8
3147,2024-01-21 04:12:33,442.56,6
229,2023-10-14 12:59:08,16.52,7
171,2023-08-09 15:33:18,108.38,8
15,2023-07-23 23:04:32,258.34,7
2335,2024-01-28 16:55:01,286.55,9
4272,2024-01-21 12:35:17,288.94,5
2012,2024-05-16 07:29:42,249.94,8
2915,2023-03-17 05:58:24,382.0,6
1851,2024-04-22 00:06:49,154.45,5
4788,2023-11-07 09:40:57,139.42,1
1743,2023-06-23 04:43:20,498.47,7
1761,2023-06-15 17:21:50,340.98,7
257,2024-02-01 21:24:09,497.98,5
4164,2023-10-28 09:17:14,38.42,7
3674,2023-07-18 22:39:25,256.78,9
4356,2024-05-18 19:38:23,271.3,5
1772,2023-03-31 13:30:37,158.27,1
4424,2023-01-28 10:06:59,208.78,4
1008,2024-02-19 18:03:17,487.23,2
2485,2023-06-18 17:39:48,280.02,3
2190,2024-05-05 14:30:34,114.48,9
2736,2023-02-08 19:06:15,415.78,7
1038,2023-05-12 00:48:46,438.82,8
955,2023-10-11 14:02:39,310.55,7
1471,2023-05-30 06:47:19,295.72,9
3560,2023-09-13 08:29:38,376.59,5
937,2023-07-18 18:59:02,251.98,3
4247,2023-11-20 15:05:03,165.28,8
961,2023-11-21 22:10:21,293.99,6
4996,2023-05-17 00:32:15,241.04,5
2012,2024-03-17 15:34:23,8.08,8
2589,2023-03-21 19:58:11,376.6,9
1041,2023-11-08 21:31:25,481.53,9
1437,2024-01-24 06:29:21,204.67,4
4699,2023-12-27 02:21:27,212.9,3
3178,2023-11-06 10:59:10,371.29,9
954,2024-05-18 17:24:49,23.31,8
2240,2023-03-12 03:19:49,197.42,6
2485,2023-09-04 06:44:20,432.95,6
3135,2024-05-14 12:11:13,88.05,2
984,2023-04-26 21:46:10,330.11,3
86,2023-04-06 07:49:29,411.69,7
4259,2023-01-09 12:25:06,351.69,3
2695,2024-05-28 16:30:08,267.34,1
4535,2023-05-05 06:49:49,44.92,3
569,2023-06-11 16:56:22,28.79,3
2320,2024-01-06 10:44:38,374.69,3
1807,2023-09-16 11:55:41,201.54,3
3006,2023-07-22 19:49:53,259.96,6
355,2023-08-25 00:23:21,409.87,3
2330,2023-09-12 00:30:55,246.21,2
3525,2024-04-10 05:46:43,56.05,3
2154,2024-04-17 19:46:05,110.4,4
2747,2023-01-15 07:31:23,56.51,9
684,2024-04-25 04:38:52,362.74,8
2721,2023-11-24 08:42:21,496.2,5
83,2023-12-18 00:51:06,144.37,4
894,2024-05-01 02:06:10,309.46,5
2533,2024-03-11 08:41:14,83.01,9
681,2023-07-04 23:28:44,367.92,1
735,2023-04-10 00:19:19,27.75,1
956,2023-03-19 22:14:14,396.37,8
4258,2023-10-31 18:44:59,381.24,6
181,2023-04-20 04:52:21,168.61,7
4361,2023-10-30 20:46:10,21.04,6
3778,2023-07-09 06:32:58,448.27,4
2321,2023-02-25 14:14:54,222.89,9
3934,2023-07-27 05:57:48,292.45,8
4360,2023-01-19 21:46:33,303.02,5
2654,2024-02-15 05:36:35,425.76,9
689,2023-08-19 14:37:32,124.42,4
3385,2023-01-10 22:30:41,139.0,6
3754,2024-05-24 15:22:23,474.46,9
3695,2024-05-19 03:08:13,335.83,2
3089,2023-07-12 22:30:11,197.07,8
2859,2023-12-14 01:21:32,219.46,5
1722,2023-10-01 03:18:07,164.83,1
4734,2023-09-14 12:41:48,381.78,9
795,2024-01-22 00:42:32,108.92,4
289,2024-01-16 07:32:16,185.4,1
4798,2024-05-10 09:36:59,471.42,3
4005,2024-01-19 18:16:15,28.16,2
3191,2023-02-24 06:21:34,253.9,4
1914,2024-03-18 04:15:08,127.93,1
1044,2023-10-04 07:04:53,190.77,9
282,2023-12-25 22:20:41,276.64,9
2852,2023-12-21 12:32:34,302.5,7
869,2023-08-21 10:04:45,250.77,3
2006,2024-04-26 18:36:34,238.12,6
4478,2024-04-14 02:51:02,461.2,3
1424,2024-05-05 04:53:44,282.92,9
1204,2023-07-17 08:48:06,184.48,2
2011,2023-09-08 16:58:41,214.75,7
4381,2023-10-25 23:04:14,244.41,8
3987,2023-07-23 16:10:31,44.13,8
1117,2023-01-22 21:22:30,320.25,4
3050,2023-09-02 09:03:56,41.15,5
838,2023-04-23 06:54:31,52.79,9
1112,2024-05-25 14:14:52,40.18,7
4373,2023-06-26 18:56:24,458.83,2
2627,2023-01-14 20:52:03,69.78,1
3828,2024-05-05 02:36:54,369.98,8
348,2023-05-27 09:07:42,288.09,4
4510,2023-11-29 16:46:51,362.32,3
4296,2023-12-02 18:41:42,321.94,7
2214,2024-01-20 17:27:20,120.55,2
4643,2023-06-29 18:53:13,347.44,4
3413,2024-05-10 02:44:11,132.82,2
3615,2024-01-15 13:17:23,7.84,9
2103,2024-01-01 16:36:14,166.12,9
4698,2024-05-02 18:11:18,70.66,8
866,2023-12-04 14:24:23,206.33,4
441,2023-04-24 15:17:21,141.58,5
4372,2024-05-18 00:12:01,479.63,7
3924,2023-06-27 17:52:06,218.45,7
3486,2024-01-19 18:06:39,147.43,3
3302,2023-09-03 04:26:33,427.69,3
3967,2023-10-05 00:49:39,24.42,8
898,2023-06-03 12:35:12,367.19,5
1279,2023-09-14 19:36:58,350.19,4
3638,2023-05-11 10:48:22,312.11,6
3717,2023-09-08 13:46:44,441.07,6
4570,2023-09-28 00:10:41,247.0,7
3110,2023-10-13 10:48:12,453.06,9
3815,2024-01-24 20:20:22,203.42,7
3701,2023-11-23 05:41:05,233.66,4
4376,2023-06-17 11:26:52,7.72,9
2682,2023-06-21 07:01:37,160.92,6
440,2023-12-17 11:10:17,55.92,8
2209,2024-02-13 04:59:35,30.9,3
3605,2023-12-16 23:43:48,361.23,9
2674,2024-02-13 13:03:55,127.7,7
2470,2023-07-12 19:56:15,147.46,2
3015,2023-04-06 15:52:37,272.97,3
577,2023-05-05 09:05:04,165.82,3
1510,2023-10-11 11:41:08,413.93,7
2559,2024-01-12 13:41:51,304.38,7
2378,2023-07-16 05:28:14,472.57,7
2165,2023-09-09 20:21:29,63.91,1
1347,2024-04-14 16:10:46,330.56,7
2690,2023-05-10 12:44:36,441.59,5
2178,2024-03-23 05:01:40,367.44,5
4968,2024-03-07 04:54:52,40.49,1
4823,2023-01-08 03:38:12,470.15,4
3717,2023-03-06 21:23:07,493.44,8
2606,2023-11-06 16:31:21,33.36,7
312,2023-07-13 13:52:46,253.99,1
4160,2023-11-27 03:27:02,29.5,6
4721,2023-02-18 10:37:55,355.23,3
4425,2024-02-18 18:04:54,383.91,7
888,2023-10-07 04:54:43,97.89,2
2961,2024-03-09 20:04:23,193.16,8
4910,2024-02-10 01:31:30,332.2,8
2975,2023-10-24 17:41:15,230.11,7
3977,2024-01-03 17:29:30,365.31,4
164,2023-11-01 23:28:26,304.64,5
1211,2024-05-30 17:58:57,437.79,3
4797,2024-03-17 09:08:07,198.33,4
183,2023-04-18 03:56:46,46.44,9
1560,2024-05-14 03:29:25,466.26,7
4998,2023-09-01 14:04:10,303.78,6
4729,2023-07-13 06:09:36,233.57,8
3165,2023-06-15 03:02:54,199.96,1
973,2023-07-20 19:48:05,467.39,1
91,2023-12-19 01:40:29,457.81,6
4757,2024-02-29 09:55:49,8.53,3
1508,2024-02-23 20:14:17,246.88,1
3288,2023-05-26 15:39:01,48.25,6
1278,2023-03-31 16:51:49,256.32,4
1859,2023-06-20 19:53:33,335.2,6
3787,2024-04-01 23:50:20,273.64,5
126,2023-06-03 03:40:31,313.82,2
2290,2023-03-04 06:31:22,115.8,6
564,2023-04-11 13:39:57,384.24,2
275,2024-03-09 07:26:29,145.81,8
3347,2023-02-26 00:45:53,483.89,7
3867,2023-04-30 17:34:33,311.51,8
2850,2023-04-24 05:06:12,347.38,2
2216,2023-08-19 06:26:15,158.07,2
852,2024-04-09 20:49:45,127.69,1
2900,2023-01-30 14:02:57,385.22,4
1228,2024-03-23 14:55:50,311.51,3
1110,2023-03-16 16:43:19,325.42,3
3078,2023-10-08 02:24:50,351.77,6
1415,2023-07-31 22:05:59,255.97,7
587,2024-01-29 13:29:09,305.73,2
110,2023-10-08 23:43:10,396.21,2
3288,2023-12-14 20:33:50,238.57,6
2243,2023-03-10 20:00:37,494.29,3
4823,2024-03-15 03:58:50,127.8,9
4305,2023-06-14 07:50:30,441.42,5
1073,2023-07-17 19:01:05,493.19,2
2371,2023-07-14 01:57:21,413.05,7
841,2023-03-22 21:56:56,201.81,6
214,2023-05-26 22:44:14,336.19,7
2858,2023-10-08 14:37:41,116.88,3
3252,2023-12-28 17:40:15,304.02,5
346,2023-10-26 21:29:34,75.72,6
1864,2023-11-21 07:29:17,286.48,8
729,2024-01-05 11:20:14,257.78,5
300,2024-04-15 11:00:51,66.99,8
1552,2024-01-30 01:45:16,49.32,8
1264,2024-02-18 05:37:35,454.88,9
2731,2023-05-16 00:22:29,298.24,7
2138,2023-12-25 08:34:58,91.82,2
886,2023-12-11 09:06:31,450.0,3
2280,2024-04-18 05:43:48,306.26,7
1519,2023-06-05 17:07:51,365.44,7
1171,2024-01-19 00:54:39,368.12,1
4526,2023-09-13 15:17:49,136.95,2
930,2024-05-11 22:55:52,261.37,5
2861,2023-02-10 02:17:20,379.23,6
3276,2023-11-03 20:24:28,51.87,6
2604,2024-05-13 03:26:27,106.96,7
540,2023-08-10 07:33:08,326.3,7
1935,2024-04-24 12:15:41,239.65,3
4996,2023-03-16 02:51:11,182.27,7
841,2023-12-13 16:46:04,211.12,6
2313,2024-03-23 14:12:03,242.91,5
4944,2023-06-04 06:52:44,244.86,9
3068,2023-05-09 06:12:16,241.46,6
1326,2023-04-19 04:50:35,403.27,6
3125,2023-09-10 22:07:17,337.2,8
3064,2023-12-11 09:13:47,418.61,9
2793,2023-10-05 00:16:35,423.25,3
2747,2024-04-10 00:46:37,138.04,4
3284,2023-03-01 19:37:02,94.48,4
397,2023-02-28 05:12:34,366.93,3
2681,2023-10-13 09:50:55,367.72,9
4351,2023-04-10 05:42:19,400.79,5
3932,2023-07-24 21:02:53,272.65,1
145,2023-08-25 17:58:57,383.85,3
1221,2023-08-16 12:38:10,437.32,2
2912,2024-02-23 09:26:46,374.15,3
1710,2023-11-05 08:47:05,69.07,6
1252,2023-08-01 08:43:33,365.92,4
912,2024-02-09 22:17:01,149.01,1
109,2024-04-10 04:52:43,360.76,6
2508,2023-07-14 11:58:17,156.21,5
1826,2024-04-16 19:39:20,336.66,6
4431,2023-01-09 04:07:28,153.6,1
4325,2023-05-12 03:55:42,108.1,3
2718,2024-01-15 15:46:30,362.65,4
2976,2023-03-06 18:20:39,251.71,9
1643,2024-05-28 20:30:50,364.98,5
486,2023-08-21 01:10:35,476.15,4
3893,2023-02-21 04:17:36,394.54,4
4896,2024-02-04 21:06:34,5.07,4
2531,2024-01-24 21:12:25,191.32,3
2116,2024-03-10 06:48:41,332.82,1
2679,2023-08-24 05:29:37,286.8,7
2276,2023-03-22 11:30:59,50.7,1
4757,2023-01-02 09:30:13,340.71,1
3623,2023-01-27 13:52:28,310.89,5
4471,2023-03-08 07:00:22,73.35,4
4909,2024-03-15 16:15:31,125.31,6
4893,2023-09-09 21:07:21,46.85,1
211,2024-01-16 23:44:31,471.29,6
3211,2023-07-24 12:21:32,206.36,6
82,2023-02-17 13:41:45,351.53,6
2978,2023-05-15 11:12:58,293.18,3
3818,2024-05-18 21:15:04,255.12,1
2393,2023-05-21 02:05:36,488.26,4
3130,2023-02-01 04:19:11,332.41,7
567,2024-04-19 11:53:46,41.59,5
206,2024-05-06 10:16:01,215.93,6
2051,2023-06-14 17:27:13,114.45,3
4188,2023-04-28 08:25:38,426.93,5
2837,2023-04-22 07:26:30,31.94,2
3265,2023-03-11 19:10:10,299.72,6
3307,2023-05-10 01:05:21,289.65,3
374,2023-05-25 21:55:16,110.8,9
3608,2023-02-19 02:43:42,253.22,9
4835,2024-05-09 14:44:43,410.84,8
3451,2023-03-10 07:18:04,33.26,3
1451,2023-12-02 01:01:29,145.79,5
2204,2024-02-10 13:55:40,101.52,1
1703,2024-04-24 20:32:52,149.13,6
2936,2023-02-12 11:44:34,389.01,4
3594,2023-03-17 03:36:49,433.55,3
2875,2024-04-09 15:54:18,207.27,9
3838,2024-04-27 08:21:55,257.39,2
1523,2023-07-12 09:47:06,357.8,5
2339,2024-01-02 01:10:49,188.31,1
2811,2024-02-08 11:15:22,180.45,4
688,2023-11-20 03:21:03,87.12,5
1966,2023-04-12 05:26:31,251.72,6
2080,2024-03-08 06:09:19,473.97,3
693,2024-04-18 01:26:23,136.81,4
1552,2024-04-11 02:33:37,316.27,3
3978,2023-08-10 19:37:53,33.11,7
3945,2024-02-13 05:04:10,120.8,4
1575,2023-10-13 11:33:31,159.87,7
47,2023-03-11 12:30:58,258.29,4
4604,2023-08-24 22:23:37,419.47,5
84,2023-11-29 01:26:34,104.1,8
1937,2023-07-22 03:42:23,391.1,5
1094,2023-01-02 12:14:33,125.03,7
1115,2024-01-27 01:41:35,56.35,3
3681,2023-06-28 13:45:57,380.77,8
4076,2024-01-19 17:57:55,472.07,8
3753,2023-07-07 22:20:34,470.22,3
570,2023-10-17 04:55:22,256.78,8
3659,2023-02-17 15:35:02,277.72,8
3911,2023-06-28 22:57:44,211.54,7
1660,2023-11-06 06:31:05,160.12,7
1853,2023-12-22 01:26:16,408.24,3
3173,2024-02-01 14:30:00,252.08,8
2204,2024-02-28 01:02:09,303.01,4
4849,2023-03-31 05:27:40,316.27,4
2216,2023-07-11 22:00:39,286.07,2
1531,2023-03-29 12:38:26,393.15,6
2809,2023-03-03 22:50:54,290.22,8
1357,2023-06-04 23:21:28,245.88,7
4505,2024-05-25 23:23:25,219.6,9
4188,2024-03-03 22:44:08,324.08,9
1147,2023-07-05 17:11:50,386.99,1
3634,2023-09-09 04:10:15,356.72,5
820,2024-03-23 07:19:39,316.21,1
3150,2023-11-20 02:39:36,8.83,1
782,2023-05-10 07:41:27,179.69,6
3649,2023-09-22 21:53:15,185.02,1
1684,2023-02-09 12:50:05,404.93,2
1341,2023-12-15 07:02:40,408.63,8
1226,2023-05-07 16:42:23,103.94,5
1001,2023-07-10 20:35:08,9.78,6
4152,2023-05-23 13:55:12,136.29,3
4964,2023-01-16 03:51:33,298.56,4
4088,2024-03-31 09:41:44,5.3,2
4732,2024-03-16 23:10:47,13.27,3
88,2023-10-02 04:09:50,380.48,7
1888,2023-11-15 20:17:34,183.09,1
3756,2023-04-05 18:47:25,365.68,1
2515,2023-09-20 18:35:01,368.47,1
567,2023-08-16 03:41:43,128.93,6
4365,2023-02-20 02:15:52,218.68,9
241,2024-03-30 03:56:33,455.31,3
3840,2024-04-08 09:08:36,304.18,9
2052,2024-04-26 12:04:30,238.91,2
3945,2023-04-05 17:13:13,419.16,7
1618,2024-02-18 03:37:31,275.68,8
3852,2023-05-27 07:19:50,302.62,4
3431,2023-01-28 23:03:46,228.52,9
867,2023-05-04 17:39:33,438.0,8
2365,2023-12-28 15:20:28,438.53,5
2337,2024-03-12 18:03:43,264.98,1
2434,2024-04-28 21:58:37,70.71,1
1048,2023-07-16 12:15:41,430.43,3
4610,2023-11-26 14:25:11,468.02,3
4345,2023-01-02 21:24:34,141.35,8
419,2024-01-10 04:04:41,446.19,3
36,2023-06-08 11:58:15,317.21,8
2844,2024-03-14 01:55:49,49.1,5
1245,2023-02-27 04:32:36,142.36,6
2143,2023-11-06 16:34:42,318.12,2
908,2023-04-26 03:01:43,457.33,5
986,2023-02-16 12:55:20,123.18,3
88,2024-03-21 04:01:16,371.79,6
1909,2023-10-14 15:08:05,256.42,3
2335,2023-11-09 18:23:43,440.28,2
2688,2023-10-13 18:00:14,49.86,5
4704,2023-01-30 09:03:43,121.82,7
2894,2024-05-24 14:23:03,379.17,2
1683,2023-09-24 12:16:07,188.76,5
3141,2023-01-01 09:36:22,275.21,3
399,2023-08-13 10:50:42,370.99,1
3064,2023-12-03 08:48:31,431.19,7
4056,2024-01-20 07:15:37,344.07,4
4354,2023-03-06 21:45:35,334.56,7
3053,2024-04-16 20:57:21,237.58,2
3644,2023-08-17 18:17:27,431.51,2
3789,2023-04-03 08:32:10,51.52,7
1834,2023-04-12 09:05:29,16.09,9
3370,2023-09-01 10:57:34,266.34,1
4785,2023-06-10 06:04:09,194.89,8
2259,2023-05-06 00:57:37,84.62,1
581,2023-03-28 21:43:07,88.66,5
836,2023-06-15 05:45:28,216.36,1
535,2023-01-24 07:50:16,38.12,5
1709,2023-06-28 15:30:32,287.29,4
2183,2023-06-19 21:37:29,155.77,5
102,2024-04-22 14:02:12,324.25,2
2704,2023-11-13 11:09:04,239.59,6
850,2024-02-18 11:10:23,258.09,5
3175,2024-03-15 22:53:53,56.67,8
2024,2023-11-06 22:58:43,153.23,3
1602,2023-05-20 21:28:49,123.65,1
3334,2023-11-02 08:30:58,7.48,7
2375,2024-01-28 17:39:41,174.93,5
3227,2023-04-30 23:53:04,143.99,8
2126,2023-06-29 12:22:07,36.55,4
3377,2023-07-31 12:15:29,353.39,6
3190,2023-10-30 18:50:19,376.85,6
3180,2023-07-05 21:47:28,28.79,9
1601,2023-07-08 17:50:57,78.04,7
1103,2023-01-29 17:30:37,282.89,1
1757,2024-03-16 09:16:35,204.23,1
1313,2024-01-02 02:02:24,44.82,1
4351,2023-07-14 02:24:02,172.69,1
316,2023-08-09 02:01:25,450.36,5
1783,2023-09-10 05:08:35,13.82,6
672,2024-04-15 01:35:50,471.14,9
598,2023-12-15 16:35:16,110.44,4
3904,2023-07-17 05:20:57,185.62,5
1680,2023-02-22 09:12:09,494.95,1
2113,2023-02-11 15:37:51,122.24,8
2682,2023-06-20 12:01:28,436.26,7
4504,2023-08-03 23:00:05,72.31,5
3387,2024-03-19 03:57:23,271.74,8
2407,2024-05-04 23:27:06,458.88,7
